wavenumber,2.5kGy_sn48_sample1,2.5kGy_sn48_sample2,2.5kGy_sn48_sample3,2.5kGy_sn48_sample4,2.5kGy_sn48_sample5,2.5kGy_sn48_sample6,2.5kGy_sn48_sample7,2.5kGy_sn48_sample8,2.5kGy_sn48_sample9
2317.69363,0.00739,0.00826,0.00847,0.00677,0.03673,0.00679,0.00861,0.03562,0.0075
2315.63346,0.00706,0.00901,0.0083,0.00668,0.03631,0.00682,0.00857,0.03538,0.00766
2313.57329,0.0071,0.00851,0.00857,0.00717,0.03614,0.00663,0.00847,0.03476,0.00742
2311.51312,0.00685,0.0082,0.00867,0.00748,0.03637,0.00632,0.00868,0.03468,0.00713
2309.45294,0.0066,0.00831,0.00844,0.00738,0.03686,0.00608,0.00889,0.03482,0.00699
2307.39277,0.00665,0.00854,0.00819,0.007,0.03727,0.00595,0.00869,0.03488,0.00707
2305.3326,0.00693,0.00869,0.00805,0.00683,0.03732,0.00594,0.00826,0.0349,0.0072
2303.27243,0.0071,0.00887,0.00791,0.00705,0.03689,0.00612,0.00799,0.03495,0.00719
2301.21225,0.00747,0.00854,0.00784,0.00733,0.03643,0.0064,0.00786,0.03487,0.00697
2299.15208,0.0076,0.00816,0.00798,0.00711,0.03637,0.00648,0.00784,0.03495,0.00695
2297.09191,0.00748,0.00787,0.00803,0.00675,0.03656,0.00632,0.00783,0.03513,0.00701
2295.03174,0.00734,0.0077,0.00776,0.00673,0.03653,0.00632,0.00774,0.0352,0.0069
2292.97157,0.00716,0.00775,0.00756,0.00692,0.03641,0.00665,0.00777,0.03517,0.00662
2290.91139,0.00689,0.00788,0.0076,0.00718,0.03639,0.00708,0.00811,0.03514,0.0063
2288.85122,0.00657,0.00822,0.00755,0.00736,0.03622,0.00727,0.00838,0.03523,0.0063
2286.79105,0.00657,0.00863,0.00736,0.00734,0.036,0.00705,0.00817,0.03538,0.00665
2284.73088,0.00695,0.00862,0.00724,0.00719,0.03615,0.00659,0.00783,0.03528,0.00686
2282.67071,0.00712,0.00827,0.00724,0.00678,0.03639,0.00623,0.00792,0.03488,0.00667
2280.61053,0.007,0.00808,0.00716,0.00598,0.03624,0.00608,0.00827,0.03434,0.0064
2278.55036,0.00698,0.00797,0.00688,0.00531,0.03588,0.00607,0.00826,0.03371,0.00628
2276.49019,0.00708,0.00754,0.00671,0.00532,0.03576,0.00593,0.0078,0.03325,0.00614
2274.43002,0.00694,0.00699,0.00692,0.00578,0.03593,0.00558,0.00746,0.03336,0.00595
2272.36984,0.00659,0.00674,0.00723,0.0061,0.03615,0.00541,0.00736,0.03379,0.00587
2270.30967,0.00618,0.00688,0.0073,0.00607,0.03604,0.00557,0.00728,0.03388,0.00583
2268.2495,0.0057,0.00683,0.00708,0.00575,0.03575,0.00573,0.00706,0.03359,0.00594
2266.18933,0.00514,0.00644,0.00679,0.00538,0.03571,0.0055,0.00652,0.03359,0.00627
2264.12916,0.00491,0.00633,0.00654,0.00534,0.03574,0.00521,0.00607,0.03391,0.0062
2262.06898,0.00565,0.00667,0.00654,0.00562,0.03575,0.00532,0.00637,0.03392,0.00565
2260.00881,0.00705,0.00691,0.0071,0.00578,0.03579,0.00536,0.00676,0.03361,0.00566
2257.94864,0.00758,0.0069,0.00757,0.0055,0.03539,0.00493,0.00653,0.03361,0.00643
2255.88847,0.00694,0.0068,0.00717,0.00534,0.03484,0.00459,0.00631,0.03388,0.00681
2253.8283,0.0062,0.00678,0.0065,0.00571,0.03476,0.00479,0.00664,0.034,0.00657
2251.76812,0.0059,0.00672,0.00638,0.00611,0.03461,0.00506,0.00712,0.03392,0.00629
2249.70795,0.00592,0.00661,0.00647,0.00606,0.03431,0.00524,0.00685,0.03388,0.00603
2247.64778,0.00573,0.0067,0.00644,0.00589,0.03453,0.00547,0.00584,0.03418,0.00583
2245.58761,0.00516,0.00662,0.00668,0.00613,0.03461,0.00537,0.00575,0.03446,0.00575
2243.52744,0.00486,0.00626,0.00667,0.00631,0.03419,0.00516,0.00665,0.0341,0.00528
2241.46726,0.00525,0.00628,0.00612,0.00622,0.03446,0.00527,0.00731,0.03323,0.00483
2239.40709,0.0058,0.00651,0.00601,0.00616,0.03527,0.00557,0.00739,0.03247,0.00488
2237.34692,0.006,0.00607,0.00643,0.00647,0.03528,0.00544,0.00718,0.03249,0.00502
2235.28675,0.006,0.00554,0.00652,0.00746,0.03457,0.00472,0.00697,0.03333,0.00473
2233.22657,0.00597,0.00571,0.00631,0.00833,0.03424,0.00449,0.00679,0.03394,0.00449
2231.1664,0.00585,0.00616,0.00626,0.00775,0.03456,0.00488,0.00646,0.03368,0.00487
2229.10623,0.00592,0.00663,0.00609,0.00643,0.03484,0.00465,0.00592,0.03323,0.00509
2227.04606,0.00613,0.00703,0.00534,0.00599,0.03458,0.0036,0.00551,0.03271,0.00466
2224.98589,0.00585,0.00686,0.00458,0.00632,0.03384,0.00283,0.00544,0.03187,0.0042
2222.92571,0.00516,0.0064,0.00459,0.00661,0.03337,0.00324,0.00533,0.03141,0.00407
2220.86554,0.00434,0.00636,0.00501,0.00643,0.0338,0.00397,0.00508,0.03187,0.0038
2218.80537,0.00344,0.0065,0.00525,0.00561,0.03456,0.00407,0.00515,0.03288,0.00318
2216.7452,0.003,0.00635,0.00557,0.00475,0.03497,0.00412,0.00546,0.03374,0.00321
2214.68503,0.00321,0.0061,0.00604,0.00465,0.03487,0.00478,0.00557,0.03376,0.00406
2212.62485,0.00376,0.00611,0.00606,0.00534,0.03441,0.00568,0.00569,0.03307,0.0047
2210.56468,0.00438,0.00601,0.00562,0.00598,0.03449,0.0062,0.00589,0.03253,0.00478
2208.50451,0.00463,0.00558,0.00508,0.00586,0.03505,0.00618,0.00558,0.03268,0.0048
2206.44434,0.00423,0.00541,0.00468,0.0056,0.03503,0.00593,0.00511,0.03301,0.00525
2204.38417,0.00383,0.00538,0.00465,0.00553,0.03445,0.00554,0.00502,0.03269,0.00553
2202.32399,0.00387,0.00493,0.00465,0.00549,0.03374,0.00511,0.00513,0.03222,0.00494
2200.26382,0.00386,0.00468,0.00456,0.00574,0.03318,0.00495,0.0053,0.03211,0.0042
2198.20365,0.00398,0.00537,0.00473,0.00597,0.03329,0.00478,0.00484,0.03219,0.00458
2196.14348,0.00454,0.00668,0.00518,0.00587,0.03374,0.00411,0.00433,0.03235,0.0056
2194.0833,0.00486,0.00806,0.00559,0.00572,0.03399,0.00357,0.00524,0.03246,0.00583
2192.02313,0.00506,0.00879,0.00543,0.0056,0.03386,0.00413,0.00611,0.03261,0.00565
2189.96296,0.00567,0.00816,0.00482,0.00527,0.03343,0.00477,0.00544,0.0329,0.00549
2187.90279,0.00555,0.00674,0.00495,0.00516,0.03329,0.00423,0.00425,0.03288,0.00551
2185.84262,0.0041,0.00548,0.006,0.00545,0.03318,0.00335,0.00358,0.03221,0.00568
2183.78244,0.00333,0.00521,0.00636,0.00525,0.03286,0.00317,0.0034,0.03132,0.00512
2181.72227,0.00374,0.00558,0.0055,0.00438,0.0324,0.00369,0.00364,0.03106,0.00434
2179.6621,0.00325,0.00544,0.00464,0.0037,0.03192,0.00429,0.00499,0.03153,0.00482
2177.60193,0.0024,0.00535,0.00424,0.00422,0.0322,0.00398,0.00642,0.03201,0.00577
2175.54176,0.00305,0.00525,0.0038,0.00542,0.03314,0.00292,0.00636,0.03209,0.00565
2173.48158,0.00403,0.00401,0.00376,0.00586,0.03384,0.00291,0.00619,0.03245,0.00478
2171.42141,0.00415,0.00278,0.00469,0.00546,0.03423,0.00399,0.00671,0.03333,0.00434
2169.36124,0.00455,0.00306,0.00563,0.0049,0.0349,0.00473,0.00677,0.03362,0.00471
2167.30107,0.00494,0.00401,0.00578,0.00521,0.0356,0.00519,0.0062,0.03366,0.00536
2165.24089,0.00426,0.0049,0.00545,0.00669,0.03546,0.00537,0.00525,0.03369,0.00617
2163.18072,0.00308,0.00562,0.00468,0.00716,0.03429,0.00445,0.00393,0.03219,0.00628
2161.12055,0.00169,0.00505,0.00349,0.00549,0.03243,0.00253,0.00259,0.02894,0.00474
2159.06038,0.00054,0.00318,0.00233,0.00358,0.03095,0.00155,0.00121,0.02595,0.00329
2157.00021,0.00068,0.00154,0.00172,0.00227,0.03057,0.00231,2e-05,0.02609,0.00367
2154.94003,0.00162,0.00156,0.00244,0.00195,0.03123,0.00289,0.0,0.02853,0.00484
2152.87986,0.00222,0.00286,0.00396,0.00283,0.03214,0.00279,0.00126,0.02966,0.00513
2150.81969,0.00262,0.00322,0.00472,0.00381,0.03218,0.00255,0.0029,0.02923,0.00433
2148.75952,0.00277,0.00296,0.00411,0.00436,0.03174,0.002,0.00427,0.02994,0.0034
2146.69935,0.00236,0.00364,0.00306,0.00442,0.0317,0.00149,0.00512,0.03188,0.00327
2144.63917,0.00183,0.00416,0.00273,0.00409,0.03204,0.00156,0.005,0.033,0.00367
2142.579,0.00204,0.00385,0.00262,0.0039,0.03245,0.00225,0.00413,0.03285,0.00379
2140.51883,0.00365,0.00387,0.00216,0.00407,0.03277,0.00312,0.00338,0.03237,0.00391
2138.45866,0.00536,0.00447,0.00202,0.00414,0.03273,0.00332,0.00328,0.03222,0.00432
2136.39849,0.00555,0.00486,0.00249,0.00369,0.03223,0.00312,0.00372,0.032,0.00423
2134.33831,0.00511,0.00491,0.0033,0.00336,0.03189,0.0033,0.00405,0.0316,0.00403
2132.27814,0.00522,0.00487,0.00411,0.00357,0.03234,0.00368,0.0039,0.03165,0.00443
2130.21797,0.00529,0.00455,0.0043,0.00351,0.03315,0.00373,0.00362,0.03219,0.00473
2128.1578,0.00467,0.00419,0.00421,0.00321,0.03324,0.00343,0.00378,0.03247,0.00476
2126.09762,0.00395,0.00458,0.005,0.00373,0.03283,0.00333,0.00408,0.03199,0.00474
2124.03745,0.00401,0.00521,0.00604,0.00474,0.03292,0.00372,0.00429,0.03153,0.0047
2121.97728,0.0048,0.00539,0.00618,0.00514,0.03344,0.00426,0.00476,0.03198,0.00471
2119.91711,0.00559,0.00549,0.00597,0.00494,0.03375,0.00447,0.00532,0.03264,0.00461
2117.85694,0.00575,0.00547,0.00616,0.00489,0.03404,0.00435,0.00559,0.03281,0.00476
2115.79676,0.00536,0.00503,0.00636,0.00499,0.03466,0.00441,0.00536,0.03279,0.0054
2113.73659,0.00501,0.00463,0.00598,0.00493,0.03484,0.00456,0.005,0.03278,0.006
2111.67642,0.0049,0.00487,0.00524,0.00517,0.03455,0.00475,0.0051,0.03281,0.00604
2109.61625,0.00473,0.00533,0.00485,0.00549,0.03472,0.00525,0.0053,0.03305,0.0055
2107.55608,0.00435,0.00535,0.00494,0.00531,0.03476,0.00531,0.00536,0.0333,0.0049
2105.4959,0.00427,0.00518,0.00513,0.00518,0.03403,0.00468,0.00529,0.03313,0.00461
2103.43573,0.00462,0.00519,0.00518,0.00528,0.03359,0.00417,0.00493,0.03266,0.00449
2101.37556,0.00476,0.00518,0.00504,0.00524,0.03391,0.00393,0.00446,0.03219,0.00428
2099.31539,0.00489,0.00505,0.00507,0.00547,0.03409,0.00369,0.00396,0.03185,0.00407
2097.25521,0.00518,0.00511,0.00519,0.00557,0.03388,0.00358,0.00364,0.03168,0.004
2095.19504,0.00511,0.00552,0.00502,0.00478,0.03366,0.00368,0.00394,0.03156,0.00398
2093.13487,0.0047,0.00601,0.0044,0.00381,0.03373,0.0037,0.00454,0.03152,0.00411
2091.0747,0.00449,0.00604,0.00387,0.0035,0.03405,0.00347,0.00468,0.03166,0.00446
2089.01453,0.00452,0.00534,0.00404,0.00361,0.03434,0.00324,0.00436,0.03183,0.00456
2086.95435,0.0045,0.00456,0.00437,0.00357,0.03446,0.00315,0.00394,0.03185,0.00442
2084.89418,0.00437,0.00447,0.0045,0.00356,0.03452,0.00328,0.00361,0.0318,0.00452
2082.83401,0.00411,0.00486,0.00452,0.00408,0.03474,0.0037,0.00338,0.03184,0.00461
2080.77384,0.00414,0.00506,0.00453,0.0047,0.03513,0.00378,0.00332,0.03179,0.00437
2078.71367,0.00493,0.00493,0.00451,0.00458,0.03507,0.00334,0.00358,0.03156,0.00406
2076.65349,0.00586,0.00485,0.00443,0.00414,0.03465,0.0029,0.00417,0.03163,0.00391
2074.59332,0.00547,0.00499,0.00467,0.00411,0.03472,0.00258,0.00465,0.03227,0.004
2072.53315,0.00377,0.00531,0.00527,0.00411,0.03472,0.00248,0.00453,0.03289,0.00418
2070.47298,0.00282,0.00572,0.00583,0.00363,0.03425,0.0027,0.00426,0.03236,0.00438
2068.41281,0.00319,0.00567,0.00594,0.0034,0.03411,0.00287,0.00438,0.03102,0.00442
2066.35263,0.00362,0.00509,0.00543,0.00416,0.03401,0.00295,0.00431,0.0305,0.00411
2064.29246,0.00382,0.00448,0.00487,0.005,0.03333,0.00342,0.00391,0.03116,0.00381
2062.23229,0.00419,0.00362,0.00474,0.005,0.03289,0.00413,0.00386,0.03201,0.00377
2060.17212,0.00463,0.00284,0.0045,0.00456,0.03358,0.0043,0.00391,0.03207,0.00397
2058.11194,0.00468,0.00339,0.00429,0.00395,0.03418,0.00366,0.00366,0.03142,0.0042
2056.05177,0.00424,0.00484,0.00473,0.00367,0.0338,0.00289,0.00365,0.03088,0.00407
2053.9916,0.00403,0.00562,0.00533,0.00428,0.03371,0.00306,0.00395,0.0308,0.00412
2051.93143,0.00394,0.00545,0.00549,0.00484,0.03412,0.00416,0.00398,0.03138,0.00504
2049.87126,0.00321,0.005,0.00523,0.00484,0.03385,0.00461,0.00356,0.03224,0.00595
2047.81108,0.00274,0.00509,0.00474,0.00494,0.03306,0.00397,0.00327,0.03219,0.00562
2045.75091,0.00284,0.00577,0.00423,0.00471,0.03279,0.00361,0.00376,0.03125,0.00442
2043.69074,0.00288,0.00594,0.00361,0.00342,0.03293,0.0038,0.00456,0.03077,0.00346
2041.63057,0.00321,0.00516,0.00264,0.00228,0.03317,0.00345,0.00438,0.03078,0.00297
2039.5704,0.00307,0.00426,0.00176,0.00288,0.0334,0.00231,0.00372,0.03085,0.00279
2037.51022,0.00229,0.00418,0.00163,0.00392,0.03272,0.00151,0.00378,0.03141,0.00287
2035.45005,0.0019,0.00467,0.00259,0.00356,0.03116,0.00138,0.00382,0.03185,0.00301
2033.38988,0.00166,0.00458,0.00391,0.00253,0.03092,0.00152,0.00314,0.03126,0.00231
2031.32971,0.00179,0.00369,0.00428,0.00235,0.03246,0.00185,0.00262,0.03057,0.00056
2029.26954,0.00234,0.0028,0.00351,0.00277,0.03347,0.00206,0.00316,0.03052,0.0
2027.20936,0.00211,0.00234,0.00268,0.00267,0.03286,0.00184,0.00347,0.03075,0.00203
2025.14919,0.00115,0.0018,0.00222,0.00289,0.03193,0.00155,0.00234,0.03105,0.00405
2023.08902,0.00103,0.00104,0.00162,0.00442,0.03179,0.00205,0.00142,0.03124,0.00354
2021.02885,0.00151,0.00142,0.00124,0.00557,0.03208,0.003,0.00176,0.0311,0.00197
2018.96867,0.00126,0.00286,0.0019,0.00494,0.03224,0.00349,0.0022,0.03087,0.00165
2016.9085,0.00118,0.00374,0.00324,0.00368,0.03234,0.00355,0.0017,0.03068,0.0022
2014.84833,0.00191,0.00369,0.00405,0.00304,0.0325,0.00372,0.00075,0.03029,0.0022
2012.78816,0.00203,0.00323,0.00366,0.0028,0.03271,0.0037,0.00072,0.02981,0.00171
2010.72799,0.00149,0.00262,0.00259,0.00269,0.03276,0.0029,0.00149,0.02946,0.00129
2008.66781,0.00152,0.00182,0.00182,0.00306,0.03205,0.00186,0.00157,0.0293,0.00117
2006.60764,0.00135,0.00084,0.00189,0.00388,0.03097,0.0014,0.00088,0.02931,0.00138
2004.54747,0.0007,0.00071,0.00277,0.00439,0.03049,0.00167,0.00066,0.02986,0.00174
2002.4873,0.00091,0.00208,0.00337,0.00442,0.03027,0.00199,0.00102,0.03068,0.00244
2000.42713,0.0019,0.00323,0.0032,0.00416,0.03004,0.0018,0.00157,0.03102,0.00299
1998.36695,0.00247,0.00278,0.00349,0.00357,0.03056,0.00173,0.00202,0.031,0.00317
1996.30678,0.00196,0.00138,0.00407,0.0031,0.03155,0.00226,0.00233,0.03103,0.0037
1994.24661,0.00128,0.00011,0.00348,0.00297,0.03132,0.00268,0.00299,0.0313,0.00415
1992.18644,0.00164,0.0,0.00217,0.00294,0.03012,0.00261,0.00359,0.03125,0.00379
1990.12626,0.00272,0.00097,0.00182,0.00319,0.03036,0.00222,0.00349,0.03039,0.00311
1988.06609,0.00374,0.00186,0.00247,0.00371,0.03234,0.00157,0.00324,0.03052,0.00274
1986.00592,0.00404,0.00278,0.00317,0.00386,0.03357,0.00132,0.00342,0.03187,0.0025
1983.94575,0.00401,0.00419,0.00391,0.0033,0.03298,0.00163,0.00379,0.03264,0.00238
1981.88558,0.00361,0.00474,0.00449,0.00329,0.03229,0.00219,0.00401,0.03244,0.00267
1979.8254,0.00214,0.00332,0.00363,0.00436,0.03206,0.00269,0.00389,0.03199,0.00283
1977.76523,0.00074,0.00185,0.00128,0.00477,0.03146,0.00224,0.00296,0.03157,0.00257
1975.70506,0.00056,0.00205,0.0,0.00339,0.03168,0.00129,0.00165,0.03072,0.00263
1973.64489,0.00099,0.00239,0.00083,0.00111,0.03292,0.0015,0.00115,0.02965,0.00294
1971.58472,0.00133,0.00227,0.00205,0.0,0.03325,0.00236,0.00156,0.02906,0.00259
1969.52454,0.00145,0.00255,0.00269,0.00082,0.03271,0.0023,0.00178,0.02902,0.0015
1967.46437,0.00177,0.00268,0.00305,0.00222,0.03231,0.00153,0.00149,0.02976,0.00101
1965.4042,0.00208,0.00221,0.00355,0.00321,0.03161,0.00114,0.00097,0.03098,0.00164
1963.34403,0.00173,0.00151,0.00395,0.0036,0.03053,0.00094,0.00029,0.03145,0.0018
1961.28386,0.00078,0.00084,0.00377,0.00329,0.03032,0.00046,4e-05,0.0306,0.00125
1959.22368,0.0,0.00066,0.00323,0.00271,0.03165,0.00031,0.00049,0.02937,0.00087
1957.16351,0.00019,0.00118,0.00262,0.00205,0.03309,0.00088,0.00079,0.02911,0.00039
1955.10334,0.00152,0.00172,0.00211,0.00159,0.03336,0.00123,0.00065,0.02954,0.00017
1953.04317,0.00279,0.00193,0.00195,0.00209,0.03289,0.00072,0.00097,0.02955,0.00084
1950.98299,0.00276,0.0022,0.00198,0.00325,0.03235,0.00037,0.00182,0.02918,0.00162
1948.92282,0.00215,0.00249,0.00185,0.00376,0.03207,0.00098,0.00241,0.02937,0.00175
1946.86265,0.0018,0.00242,0.0017,0.00325,0.03239,0.00221,0.00233,0.03024,0.0013
1944.80248,0.00168,0.00224,0.00179,0.00247,0.03306,0.00331,0.00181,0.03096,0.00071
1942.74231,0.00154,0.00238,0.00194,0.00221,0.03354,0.00341,0.00173,0.03099,0.00045
1940.68213,0.00087,0.00273,0.00192,0.00268,0.03372,0.00266,0.00239,0.03045,0.0007
1938.62196,0.00079,0.00296,0.00181,0.00319,0.03342,0.00198,0.00279,0.03023,0.00116
1936.56179,0.00161,0.00279,0.00194,0.00303,0.03293,0.00147,0.00236,0.03034,0.00148
1934.50162,0.00189,0.00224,0.00214,0.00251,0.03276,0.0012,0.0018,0.03049,0.0018
1932.44145,0.00157,0.0019,0.0019,0.00235,0.03286,0.0016,0.00191,0.0309,0.0019
1930.38127,0.00159,0.00216,0.00158,0.00256,0.03298,0.002,0.00219,0.03169,0.00148
1928.3211,0.00185,0.00281,0.00183,0.00277,0.03309,0.00157,0.00225,0.03211,0.00109
1926.26093,0.00207,0.00321,0.00238,0.00288,0.03303,0.00096,0.00246,0.03144,0.0012
1924.20076,0.00247,0.00299,0.00264,0.00297,0.03265,0.00118,0.00256,0.03048,0.00153
1922.14059,0.0023,0.00263,0.00256,0.00337,0.03231,0.00171,0.00243,0.02986,0.00179
1920.08041,0.00186,0.00254,0.00254,0.00381,0.03232,0.00157,0.00246,0.0301,0.00193
1918.02024,0.00181,0.00263,0.0027,0.00356,0.03245,0.00126,0.00255,0.03111,0.00195
1915.96007,0.00138,0.00279,0.00282,0.00275,0.03249,0.00148,0.00257,0.03131,0.00197
1913.8999,0.00148,0.00286,0.00277,0.00209,0.03255,0.00195,0.00248,0.03093,0.00203
1911.83972,0.00215,0.00276,0.00248,0.00191,0.03274,0.00224,0.00219,0.0307,0.0021
1909.77955,0.00254,0.00262,0.00208,0.00208,0.03266,0.00212,0.00177,0.03066,0.002
1907.71938,0.00259,0.00237,0.00185,0.00229,0.03213,0.00184,0.00157,0.03062,0.00173
1905.65921,0.00273,0.00186,0.00173,0.00251,0.03187,0.00184,0.00164,0.03057,0.00151
1903.59904,0.00284,0.00152,0.00175,0.00268,0.03225,0.00203,0.00167,0.03056,0.00139
1901.53886,0.00252,0.0018,0.00215,0.00261,0.0327,0.0021,0.00156,0.03062,0.00127
1899.47869,0.00187,0.00225,0.00269,0.00247,0.03292,0.00201,0.00139,0.03072,0.00119
1897.41852,0.0015,0.00234,0.00277,0.00244,0.03293,0.00181,0.00119,0.03074,0.00123
1895.35835,0.00163,0.00218,0.0024,0.00245,0.03291,0.00149,0.00105,0.03062,0.00138
1893.29818,0.00189,0.00222,0.00214,0.00243,0.033,0.00129,0.00111,0.03037,0.00173
1891.238,0.00232,0.00256,0.00205,0.00234,0.0331,0.00144,0.00147,0.03072,0.00219
1889.17783,0.00234,0.00267,0.00181,0.00223,0.03318,0.0018,0.00207,0.03116,0.00224
1887.11766,0.00181,0.00221,0.00153,0.0022,0.03324,0.002,0.00242,0.03088,0.00182
1885.05749,0.00164,0.0018,0.00131,0.0021,0.03309,0.00176,0.00224,0.03081,0.00149
1882.99731,0.00168,0.00188,0.00104,0.00192,0.03269,0.00127,0.002,0.03106,0.00145
1880.93714,0.00163,0.00213,0.00097,0.00173,0.03244,0.00097,0.00202,0.03109,0.00146
1878.87697,0.00159,0.00219,0.00126,0.00152,0.03256,0.001,0.00203,0.03094,0.00138
1876.8168,0.00163,0.00207,0.00169,0.0015,0.03288,0.00117,0.00184,0.03086,0.0013
1874.75663,0.00163,0.00194,0.00196,0.0018,0.03302,0.00135,0.00156,0.03077,0.00116
1872.69645,0.00153,0.00189,0.00205,0.00208,0.03281,0.00143,0.00134,0.03069,0.00094
1870.63628,0.00187,0.00187,0.00203,0.002,0.03249,0.00145,0.00119,0.03107,0.0009
1868.57611,0.0022,0.00188,0.00175,0.00182,0.03239,0.00165,0.00106,0.0312,0.00111
1866.51594,0.00172,0.00198,0.00136,0.00184,0.03265,0.00192,0.00093,0.03042,0.00132
1864.45577,0.00123,0.00209,0.00121,0.00182,0.033,0.00197,0.00078,0.0301,0.00126
1862.39559,0.00133,0.00215,0.0013,0.00161,0.03307,0.00189,0.00059,0.03047,0.00085
1860.33542,0.00174,0.00213,0.0014,0.00148,0.03285,0.00174,0.00049,0.03063,0.00037
1858.27525,0.00211,0.00188,0.00129,0.00166,0.03266,0.00142,0.00075,0.03055,0.00028
1856.21508,0.0022,0.00152,0.00109,0.00194,0.03262,0.0011,0.00117,0.03054,0.00061
1854.15491,0.00205,0.00143,0.00108,0.00201,0.03261,0.00103,0.00126,0.0306,0.00098
1852.09473,0.00179,0.00165,0.0012,0.00192,0.03259,0.00114,0.00094,0.03062,0.00101
1850.03456,0.00159,0.00183,0.00132,0.00177,0.03267,0.00128,0.00078,0.03057,0.00089
1847.97439,0.00151,0.00181,0.00145,0.00163,0.03293,0.00134,0.00125,0.03039,0.00097
1845.91422,0.00184,0.0018,0.00162,0.00159,0.03323,0.00129,0.00193,0.0305,0.00115
1843.85404,0.00199,0.00186,0.0017,0.00161,0.03316,0.00122,0.00196,0.03045,0.00115
1841.79387,0.00111,0.00184,0.00146,0.00162,0.03266,0.00121,0.00134,0.02962,0.00109
1839.7337,0.00072,0.00168,0.00097,0.00165,0.03232,0.00126,0.00082,0.02958,0.00116
1837.67353,0.00093,0.00149,0.00056,0.00159,0.03238,0.00129,0.0007,0.03014,0.00121
1835.61336,0.00078,0.00149,0.00052,0.00142,0.03257,0.00121,0.00078,0.03003,0.00102
1833.55318,0.00073,0.00164,0.00075,0.00133,0.03273,0.00115,0.00091,0.02974,0.00068
1831.49301,0.00154,0.00167,0.0009,0.00131,0.03275,0.00115,0.00093,0.03028,0.00051
1829.43284,0.00191,0.00153,0.00084,0.00121,0.03258,0.00106,0.00082,0.03043,0.00048
1827.37267,0.00127,0.00134,0.00068,0.00115,0.03237,0.00083,0.00074,0.02983,0.00025
1825.3125,0.00107,0.00111,0.00059,0.0012,0.03234,0.0008,0.00069,0.02997,0.0
1823.25232,0.00085,0.00089,0.00068,0.00118,0.03253,0.00098,0.00058,0.02993,3e-05
1821.19215,0.00052,0.00073,0.00075,0.001,0.03274,0.00096,0.0004,0.02974,9e-05
1819.13198,0.00039,0.00063,0.00061,0.00076,0.03271,0.00071,0.0002,0.03003,3e-05
1817.07181,0.00019,0.00074,0.00039,0.00061,0.03252,0.00054,0.00016,0.03019,0.00013
1815.01163,0.0,0.00104,0.00024,0.00065,0.03243,0.00055,0.0003,0.02998,0.00044
1812.95146,0.00031,0.00122,0.00024,0.00093,0.03259,0.00053,0.00031,0.03008,0.00049
1810.89129,0.00081,0.00103,0.00036,0.00132,0.0328,0.00045,0.00014,0.03037,0.00019
1808.83112,0.00083,0.00074,0.0005,0.0014,0.03277,0.00048,0.00014,0.03027,-3e-05
1806.77095,0.00052,0.00073,0.00051,0.00107,0.03267,0.00056,0.00034,0.03007,0.0
1804.71077,0.00023,0.00092,0.00037,0.0006,0.03278,0.00056,0.00056,0.03015,0.00013
1802.6506,0.00037,0.00093,0.00018,0.00038,0.03297,0.0004,0.00068,0.03047,0.00028
1800.59043,0.00079,0.00073,5e-05,0.0005,0.0331,0.00014,0.00061,0.03035,0.00038
1798.53026,0.00075,0.00053,5e-05,0.00064,0.03309,0.0,0.00043,0.02955,0.00026
1796.47009,0.00055,0.00041,0.00018,0.00057,0.03285,5e-05,0.0004,0.02903,-1e-05
1794.40991,0.00097,0.00041,0.0004,0.00052,0.03256,0.00022,0.0005,0.0295,-8e-05
1792.34974,0.00142,0.00049,0.00053,0.0007,0.03245,0.00036,0.00051,0.03008,0.00016
1790.28957,0.00052,0.00057,0.00039,0.00084,0.03251,0.00045,0.00032,0.02934,0.00032
1788.2294,-0.00015,0.00062,0.00015,0.00078,0.03258,0.00054,0.00012,0.02879,0.00022
1786.16923,0.0003,0.00063,-1e-05,0.00057,0.03262,0.00058,3e-05,0.0294,3e-05
1784.10905,0.00074,0.00042,-7e-05,0.00023,0.03265,0.0005,1e-05,0.02996,-7e-05
1782.04888,0.00097,9e-05,0.0,0.0,0.03269,0.00035,3e-05,0.03018,0.0
1779.98871,0.0008,0.0,1e-05,2e-05,0.03269,0.00032,3e-05,0.03007,0.0001
1777.92854,8e-05,0.0001,-5e-05,0.00016,0.03266,0.00039,0.0,0.0295,0.00014
1775.86836,0.0,0.00022,-0.00013,0.00025,0.0327,0.00031,5e-05,0.02949,0.00011
1773.80819,0.00096,0.00031,-0.00021,0.00039,0.0329,6e-05,0.00029,0.03051,6e-05
1771.74802,0.00142,0.00048,-0.00029,0.00055,0.03322,0.0,0.00035,0.03112,0.00012
1769.68785,0.00083,0.00069,-0.00024,0.00067,0.03353,0.00034,0.00012,0.03062,0.0004
1767.62768,0.00066,0.00085,-8e-05,0.00082,0.03384,0.00086,2e-05,0.0304,0.00077
1765.5675,0.00082,0.00107,0.00026,0.00106,0.03432,0.0013,0.00023,0.03048,0.00107
1763.50733,0.00194,0.00141,0.00091,0.00144,0.03502,0.00171,0.00071,0.03142,0.00146
1761.44716,0.00322,0.00177,0.00184,0.00204,0.03589,0.00219,0.00141,0.03235,0.00217
1759.38699,0.00384,0.00223,0.00275,0.00291,0.03692,0.00277,0.00225,0.03264,0.00317
